OID_PUMA5_20|GEOID_PUMA5_20|NAMELSAD_PUMA5_20|AREALAND_PUMA5_20|AREAWATER_PUMA5_20|MTFCC_PUMA5_20|FUNCSTAT_PUMA5_20|OID_PUMA5_10|GEOID_PUMA5_10|NAMELSAD_PUMA5_10|AREALAND_PUMA5_10|AREAWATER_PUMA5_10|MTFCC_PUMA5_10|FUNCSTAT_PUMA5_10|AREALAND_PART|AREAWATER_PART
217704486471457|2601500|Saginaw County PUMA|2074053636|39287690|G6120|S|217404486471457|2601500|Saginaw County PUMA|2074053636|39287690|G6120|S|2074053636|39287690
217704486470185|2601600|Tuscola, Sanilac & Huron Counties PUMA|6742875801|5276364287|G6120|S|217404486470185|2601600|Tuscola, Sanilac & Huron Counties PUMA|6742875801|5276364287|G6120|S|6742875801|5276364287
217704486471511|2601701|Genesee (East, excluding Grand Blanc area) & Lapeer Counties PUMA|2131043697|48611121|G6120|S|217404486471511|2601701|Genesee (East) & Lapeer Counties PUMA|2225084213|49531347|G6120|S|2131043697|48611121
217704486476076|2601702|Genesee County (Central)--Outside Flint City, including Grand Blanc area PUMA|297645491|4788676|G6120|S|217404486471511|2601701|Genesee (East) & Lapeer Counties PUMA|2225084213|49531347|G6120|S|94030786|920226
217704486476076|2601702|Genesee County (Central)--Outside Flint City, including Grand Blanc area PUMA|297645491|4788676|G6120|S|217404486476076|2601702|Genesee County (Central, Outside Flint City) PUMA|280563550|4176411|G6120|S|195587870|3866980
217704486476076|2601702|Genesee County (Central)--Outside Flint City, including Grand Blanc area PUMA|297645491|4788676|G6120|S|217404486477661|2601703|Genesee County (Central)--Flint City Area PUMA|86518560|1722291|G6120|S|7969449|1470
217704486476076|2601702|Genesee County (Central)--Outside Flint City, including Grand Blanc area PUMA|297645491|4788676|G6120|S|217404486471710|2601704|Genesee (West) & Shiawassee Counties PUMA|2108385630|44234943|G6120|S|57386|0
217704486477661|2601703|Genesee County (Central)--Flint City and Mount Morris City Area PUMA|163192432|2030252|G6120|S|217404486476076|2601702|Genesee County (Central, Outside Flint City) PUMA|280563550|4176411|G6120|S|84699639|309431
217704486477661|2601703|Genesee County (Central)--Flint City and Mount Morris City Area PUMA|163192432|2030252|G6120|S|217404486477661|2601703|Genesee County (Central)--Flint City Area PUMA|86518560|1722291|G6120|S|78492793|1720821
217704486471710|2601704|Genesee (West) & Shiawassee Counties PUMA|2108666214|44234943|G6120|S|217404486471511|2601701|Genesee (East) & Lapeer Counties PUMA|2225084213|49531347|G6120|S|9730|0
217704486471710|2601704|Genesee (West) & Shiawassee Counties PUMA|2108666214|44234943|G6120|S|217404486476076|2601702|Genesee County (Central, Outside Flint City) PUMA|280563550|4176411|G6120|S|276041|0
217704486471710|2601704|Genesee (West) & Shiawassee Counties PUMA|2108666214|44234943|G6120|S|217404486477661|2601703|Genesee County (Central)--Flint City Area PUMA|86518560|1722291|G6120|S|56318|0
217704486471710|2601704|Genesee (West) & Shiawassee Counties PUMA|2108666214|44234943|G6120|S|217404486471710|2601704|Genesee (West) & Shiawassee Counties PUMA|2108385630|44234943|G6120|S|2108324125|44234943
217704486472854|2601801|Ingham County (South & East) PUMA|1346265445|10106035|G6120|S|217404486471710|2601704|Genesee (West) & Shiawassee Counties PUMA|2108385630|44234943|G6120|S|4119|0
217704486472854|2601801|Ingham County (South & East) PUMA|1346265445|10106035|G6120|S|217404486472854|2601801|Ingham County (South & East) PUMA|1346514142|10106826|G6120|S|1346225087|10106035
217704486472854|2601801|Ingham County (South & East) PUMA|1346265445|10106035|G6120|S|217404486484039|2601802|Ingham County (Northwest) PUMA|93718051|1899280|G6120|S|36239|0
217704486484039|2601802|Ingham County (Northwest) PUMA|93970867|1900071|G6120|S|217404486472854|2601801|Ingham County (South & East) PUMA|1346514142|10106826|G6120|S|289055|791
217704486484039|2601802|Ingham County (Northwest) PUMA|93970867|1900071|G6120|S|217404486484039|2601802|Ingham County (Northwest) PUMA|93718051|1899280|G6120|S|93681812|1899280
217704486473664|2601900|Eaton & Clinton Counties PUMA|2956619768|32221155|G6120|S|217404486473664|2601900|Eaton & Clinton Counties PUMA|2956618002|32221155|G6120|S|2956618002|32221155
217704486473664|2601900|Eaton & Clinton Counties PUMA|2956619768|32221155|G6120|S|217404486470901|2602000|Calhoun & Barry Counties PUMA|3261772859|93256503|G6120|S|1766|0
217704486470901|2602000|Calhoun & Barry Counties PUMA|3261743422|93256288|G6120|S|217404486470901|2602000|Calhoun & Barry Counties PUMA|3261772859|93256503|G6120|S|3261743422|93256288
217704486471138|2602101|Kalamazoo County (Outer) PUMA|1308445843|38684352|G6120|S|217404486471138|2602101|Kalamazoo County (Outer) PUMA|1308737010|38730193|G6120|S|1308344220|38684352
217704486471138|2602101|Kalamazoo County (Outer) PUMA|1308445843|38684352|G6120|S|217404486471591|2602102|Kalamazoo County (Central)--Kalamazoo & Portage Cities Area PUMA|146719970|8778229|G6120|S|101623|0
217704486471591|2602102|Kalamazoo County (Central)--Kalamazoo & Portage Cities Area PUMA|147011137|8824070|G6120|S|217404486471138|2602101|Kalamazoo County (Outer) PUMA|1308737010|38730193|G6120|S|392790|45841
217704486471591|2602102|Kalamazoo County (Central)--Kalamazoo & Portage Cities Area PUMA|147011137|8824070|G6120|S|217404486471591|2602102|Kalamazoo County (Central)--Kalamazoo & Portage Cities Area PUMA|146719970|8778229|G6120|S|146618347|8778229
217704486470888|2602200|St. Joseph & Branch Counties PUMA|2608134067|87343581|G6120|S|217404486470901|2602000|Calhoun & Barry Counties PUMA|3261772859|93256503|G6120|S|27671|215
217704486470888|2602200|St. Joseph & Branch Counties PUMA|2608134067|87343581|G6120|S|217404486470888|2602200|St. Joseph & Branch Counties PUMA|2608107139|87343366|G6120|S|2608106396|87343366
217704486470889|2602300|Van Buren & Cass Counties PUMA|2843552334|1295800197|G6120|S|217404486470891|2600900|Allegan County PUMA|2137395726|2610802947|G6120|S|47|0
217704486470889|2602300|Van Buren & Cass Counties PUMA|2843552334|1295800197|G6120|S|217404486470888|2602200|St. Joseph & Branch Counties PUMA|2608107139|87343366|G6120|S|743|0
217704486470889|2602300|Van Buren & Cass Counties PUMA|2843552334|1295800197|G6120|S|217404486470889|2602300|Van Buren & Cass Counties PUMA|2843551544|1295800197|G6120|S|2843551544|1295800197
217704486470890|2602400|Berrien County PUMA|1470545747|2625447844|G6120|S|217404486470890|2602400|Berrien County PUMA|1470545747|2625447844|G6120|S|1470545747|2625447844
217704486470887|2602500|Lenawee & Hillsdale Counties PUMA|3490733320|53436673|G6120|S|217404486470887|2602500|Lenawee & Hillsdale Counties PUMA|3490733320|53436673|G6120|S|3490733320|53436673
217704486471008|2602600|Jackson County PUMA|1817904856|55933446|G6120|S|217404486471008|2602600|Jackson County PUMA|1817904856|55933446|G6120|S|1817904856|55933446
217704486470900|2602701|Washtenaw County (West, Northeast & Southeast) PUMA|1463244481|33679691|G6120|S|217404486470900|2602701|Washtenaw County (West, Northeast & Southeast) PUMA|1463059606|33679691|G6120|S|1462937693|33679691
217704486470900|2602701|Washtenaw County (West, Northeast & Southeast) PUMA|1463244481|33679691|G6120|S|217404486470906|2602703|Washtenaw County (East Central, Outside Ann Arbor City) PUMA|289047092|7014246|G6120|S|305876|0
217704486470900|2602701|Washtenaw County (West, Northeast & Southeast) PUMA|1463244481|33679691|G6120|S|217404486470886|2603300|Monroe County PUMA|1422819116|338203448|G6120|S|912|0
217704486471579|2602702|Washtenaw County (East Central)--Ann Arbor City Area PUMA|76406489|1829382|G6120|S|217404486471579|2602702|Washtenaw County (East Central)--Ann Arbor City Area PUMA|76432107|1829382|G6120|S|76402817|1829382
217704486471579|2602702|Washtenaw County (East Central)--Ann Arbor City Area PUMA|76406489|1829382|G6120|S|217404486470906|2602703|Washtenaw County (East Central, Outside Ann Arbor City) PUMA|289047092|7014246|G6120|S|3672|0
217704486470906|2602703|Washtenaw County (East Central)--Outside Ann Arbor City PUMA|288888747|7014246|G6120|S|217404486470900|2602701|Washtenaw County (West, Northeast & Southeast) PUMA|1463059606|33679691|G6120|S|121913|0
217704486470906|2602703|Washtenaw County (East Central)--Outside Ann Arbor City PUMA|288888747|7014246|G6120|S|217404486471579|2602702|Washtenaw County (East Central)--Ann Arbor City Area PUMA|76432107|1829382|G6120|S|29290|0
217704486470906|2602703|Washtenaw County (East Central)--Outside Ann Arbor City PUMA|288888747|7014246|G6120|S|217404486470906|2602703|Washtenaw County (East Central, Outside Ann Arbor City) PUMA|289047092|7014246|G6120|S|288737544|7014246
217704486472309|2602800|Livingston County PUMA|1464077278|52117007|G6120|S|217404486472309|2602800|Livingston County PUMA|1464070473|52117007|G6120|S|1464070473|52117007
217704486472309|2602800|Livingston County PUMA|1464077278|52117007|G6120|S|217404486479400|2602901|Oakland County (West) PUMA|712048936|36892034|G6120|S|6805|0
217704486479400|2602901|Oakland County (West) PUMA|711976053|36892034|G6120|S|217404486479400|2602901|Oakland County (West) PUMA|712048936|36892034|G6120|S|711957514|36892034
217704486479400|2602901|Oakland County (West) PUMA|711976053|36892034|G6120|S|217404486476439|2602902|Oakland County (Northeast) PUMA|542381467|20812785|G6120|S|15886|0
217704486479400|2602901|Oakland County (West) PUMA|711976053|36892034|G6120|S|217404486479818|2602905|Oakland County (Southwest) PUMA|181790442|9895824|G6120|S|2653|0
217704486476439|2602902|Oakland County (Northeast) PUMA|542306572|20795943|G6120|S|217404486479400|2602901|Oakland County (West) PUMA|712048936|36892034|G6120|S|78510|0
217704486476439|2602902|Oakland County (Northeast) PUMA|542306572|20795943|G6120|S|217404486476439|2602902|Oakland County (Northeast) PUMA|542381467|20812785|G6120|S|542227666|20795943
217704486476439|2602902|Oakland County (Northeast) PUMA|542306572|20795943|G6120|S|217404486478037|2602903|Oakland County (East Central)--Troy & Rochester Area PUMA|177853722|729070|G6120|S|146|0
217704486476439|2602902|Oakland County (Northeast) PUMA|542306572|20795943|G6120|S|217404486482676|2602904|Oakland County (Central) PUMA|179496320|14703419|G6120|S|250|0
217704486478037|2602903|Oakland County (East Central)--Troy & Rochester Area PUMA|177935191|729070|G6120|S|217404486478037|2602903|Oakland County (East Central)--Troy & Rochester Area PUMA|177853722|729070|G6120|S|177827658|729070
217704486478037|2602903|Oakland County (East Central)--Troy & Rochester Area PUMA|177935191|729070|G6120|S|217404486482676|2602904|Oakland County (Central) PUMA|179496320|14703419|G6120|S|102839|0
217704486478037|2602903|Oakland County (East Central)--Troy & Rochester Area PUMA|177935191|729070|G6120|S|217404486483354|2602906|Oakland County (Central)--Birmingham & Bloomfield Area PUMA|189056493|20389785|G6120|S|4694|0
217704486482676|2602904|Oakland County (Central) PUMA|180048427|14429928|G6120|S|217404486476439|2602902|Oakland County (Northeast) PUMA|542381467|20812785|G6120|S|9869|0
217704486482676|2602904|Oakland County (Central) PUMA|180048427|14429928|G6120|S|217404486482676|2602904|Oakland County (Central) PUMA|179496320|14703419|G6120|S|179290806|14408790
217704486482676|2602904|Oakland County (Central) PUMA|180048427|14429928|G6120|S|217404486483354|2602906|Oakland County (Central)--Birmingham & Bloomfield Area PUMA|189056493|20389785|G6120|S|747752|21138
217704486479818|2602905|Oakland County (Southwest) PUMA|181793798|9895824|G6120|S|217404486479400|2602901|Oakland County (West) PUMA|712048936|36892034|G6120|S|6107|0
217704486479818|2602905|Oakland County (Southwest) PUMA|181793798|9895824|G6120|S|217404486479818|2602905|Oakland County (Southwest) PUMA|181790442|9895824|G6120|S|181787691|9895824
217704486483354|2602906|Oakland County (Central)--Birmingham & Bloomfield Area PUMA|188430377|20663276|G6120|S|217404486478037|2602903|Oakland County (East Central)--Troy & Rochester Area PUMA|177853722|729070|G6120|S|23236|0
217704486483354|2602906|Oakland County (Central)--Birmingham & Bloomfield Area PUMA|188430377|20663276|G6120|S|217404486482676|2602904|Oakland County (Central) PUMA|179496320|14703419|G6120|S|102425|294629
217704486483354|2602906|Oakland County (Central)--Birmingham & Bloomfield Area PUMA|188430377|20663276|G6120|S|217404486483354|2602906|Oakland County (Central)--Birmingham & Bloomfield Area PUMA|189056493|20389785|G6120|S|188297369|20368647
217704486483354|2602906|Oakland County (Central)--Birmingham & Bloomfield Area PUMA|188430377|20663276|G6120|S|217404486481909|2602907|Oakland County (South Central)--Farmington & Southfield Area PUMA|164956669|89900|G6120|S|7347|0
217704486481909|2602907|Oakland County (South Central)--Farmington & Southfield Area PUMA|164955810|89900|G6120|S|217404486479818|2602905|Oakland County (Southwest) PUMA|181790442|9895824|G6120|S|98|0
217704486481909|2602907|Oakland County (South Central)--Farmington & Southfield Area PUMA|164955810|89900|G6120|S|217404486483354|2602906|Oakland County (Central)--Birmingham & Bloomfield Area PUMA|189056493|20389785|G6120|S|6390|0
217704486481909|2602907|Oakland County (South Central)--Farmington & Southfield Area PUMA|164955810|89900|G6120|S|217404486481909|2602907|Oakland County (South Central)--Farmington & Southfield Area PUMA|164956669|89900|G6120|S|164949322|89900
217704486481350|2602908|Oakland County (Southeast) PUMA|98784815|5974|G6120|S|217404486478037|2602903|Oakland County (East Central)--Troy & Rochester Area PUMA|177853722|729070|G6120|S|2682|0
217704486481350|2602908|Oakland County (Southeast) PUMA|98784815|5974|G6120|S|217404486483354|2602906|Oakland County (Central)--Birmingham & Bloomfield Area PUMA|189056493|20389785|G6120|S|288|0
217704486481350|2602908|Oakland County (Southeast) PUMA|98784815|5974|G6120|S|217404486481350|2602908|Oakland County (Southeast) PUMA|98781845|5974|G6120|S|98781845|5974
217704486470897|2603001|Macomb County (North) PUMA|665677056|18757792|G6120|S|217404486476439|2602902|Oakland County (Northeast) PUMA|542381467|20812785|G6120|S|128046|16842
217704486470897|2603001|Macomb County (North) PUMA|665677056|18757792|G6120|S|217404486470897|2603001|Macomb County (North) PUMA|665216405|18958511|G6120|S|665075810|18740950
217704486470897|2603001|Macomb County (North) PUMA|665677056|18757792|G6120|S|217404486470903|2603002|Macomb County (Central) PUMA|187272143|2394925|G6120|S|3360|0
217704486470897|2603001|Macomb County (North) PUMA|665677056|18757792|G6120|S|217404486470191|2603004|Macomb County (Southeast)--Mount Clemens & Fraser Area PUMA|131233307|206875976|G6120|S|469840|0
217704486470903|2603002|Macomb County (Central) PUMA|187561446|2394925|G6120|S|217404486470897|2603001|Macomb County (North) PUMA|665216405|18958511|G6120|S|87487|0
217704486470903|2603002|Macomb County (Central) PUMA|187561446|2394925|G6120|S|217404486470903|2603002|Macomb County (Central) PUMA|187272143|2394925|G6120|S|187268783|2394925
217704486470903|2603002|Macomb County (Central) PUMA|187561446|2394925|G6120|S|217404486476630|2603003|Macomb County (Southwest)--Sterling Heights City PUMA|94593092|712140|G6120|S|205176|0
217704486476630|2603003|Macomb County (Southwest)--Sterling Heights City PUMA|94387916|712140|G6120|S|217404486476630|2603003|Macomb County (Southwest)--Sterling Heights City PUMA|94593092|712140|G6120|S|94387916|712140
217704486470191|2603004|Macomb County (Southeast)--Mount Clemens & Fraser Area PUMA|130815180|207093537|G6120|S|217404486470897|2603001|Macomb County (North) PUMA|665216405|18958511|G6120|S|53108|217561
217704486470191|2603004|Macomb County (Southeast)--Mount Clemens & Fraser Area PUMA|130815180|207093537|G6120|S|217404486470191|2603004|Macomb County (Southeast)--Mount Clemens & Fraser Area PUMA|131233307|206875976|G6120|S|130762072|206875976
217704486470898|2603005|Macomb County (Southeast)--St. Clair Shores, Roseville & Eastpointe Area PUMA|69478323|8079034|G6120|S|217404486470191|2603004|Macomb County (Southeast)--Mount Clemens & Fraser Area PUMA|131233307|206875976|G6120|S|1395|0
217704486470898|2603005|Macomb County (Southeast)--St. Clair Shores, Roseville & Eastpointe Area PUMA|69478323|8079034|G6120|S|217404486470898|2603005|Macomb County (Southeast)--St. Clair Shores, Roseville & Eastpointe Area PUMA|69444632|8072925|G6120|S|69444585|8072925
217704486470898|2603005|Macomb County (Southeast)--St. Clair Shores, Roseville & Eastpointe Area PUMA|69478323|8079034|G6120|S|217404486470193|2603213|Wayne County (Northeast)--I-94 Corridor PUMA|61262300|77508535|G6120|S|32343|6109
217704486471893|2603006|Macomb County (Southwest)--Warren & Center Line Cities PUMA|93574676|146342|G6120|S|217404486471893|2603006|Macomb County (Southwest)--Warren & Center Line Cities PUMA|93574676|146342|G6120|S|93574676|146342
217704486470188|2603100|St. Clair County PUMA|1868709820|297833099|G6120|S|217404486470188|2603100|St. Clair County PUMA|1868709820|297833099|G6120|S|1868709820|297833099
217704486471568|2603201|Wayne County (Northwest) PUMA|276140212|6890928|G6120|S|217404486471568|2603201|Wayne County (Northwest) PUMA|276139577|6890928|G6120|S|276139577|6890928
217704486471568|2603201|Wayne County (Northwest) PUMA|276140212|6890928|G6120|S|217404486480603|2603202|Wayne County (North Central)--Livonia City & Redford Charter Township PUMA|121562221|417715|G6120|S|635|0
217704486480603|2603202|Wayne County (North Central)--Livonia City & Redford Charter Township PUMA|121746708|417715|G6120|S|217404486480603|2603202|Wayne County (North Central)--Livonia City & Redford Charter Township PUMA|121562221|417715|G6120|S|121561586|417715
