OID_PUMA5_20|GEOID_PUMA5_20|NAMELSAD_PUMA5_20|AREALAND_PUMA5_20|AREAWATER_PUMA5_20|MTFCC_PUMA5_20|FUNCSTAT_PUMA5_20|OID_UA_20|GEOID_UA_20|NAMELSAD_UA_20|AREALAND_UA_20|AREAWATER_UA_20|MTFCC_UA_20|FUNCSTAT_UA_20|AREALAND_PART|AREAWATER_PART
217704485233545|2201000|Acadiana Regional Development District 1--St. Landry & Evangeline Parishes PUMA|4108911382|83675734|G6120|S|2707072926811|65593|Opelousas, LA Urban Area|48138665|70644|G3500|S|48138665|70644
217704485233545|2201000|Acadiana Regional Development District 1--St. Landry & Evangeline Parishes PUMA|4108911382|83675734|G6120|S|27070102047404|90676|Ville Platte, LA Urban Area|12710511|1674|G3500|S|12710511|1674
217704485015651|2201100|Acadiana Regional Development District 2--Acadia & Vermilion Parishes PUMA|4736708663|960634119|G6120|S||||||||4660462190|960248685
217704485015651|2201100|Acadiana Regional Development District 2--Acadia & Vermilion Parishes PUMA|4736708663|960634119|G6120|S|27070402080131|00037|Abbeville, LA Urban Area|28823510|340389|G3500|S|27645202|340389
217704485015651|2201100|Acadiana Regional Development District 2--Acadia & Vermilion Parishes PUMA|4736708663|960634119|G6120|S|27070100835212|21421|Crowley, LA Urban Area|18349470|17630|G3500|S|18349470|17630
217704485015651|2201100|Acadiana Regional Development District 2--Acadia & Vermilion Parishes PUMA|4736708663|960634119|G6120|S|2707072926810|28144|Eunice, LA Urban Area|18473203|78619|G3500|S|1579917|0
217704485015651|2201100|Acadiana Regional Development District 2--Acadia & Vermilion Parishes PUMA|4736708663|960634119|G6120|S|27070402080132|43993|Kaplan, LA Urban Area|6554940|0|G3500|S|6554940|0
217704485015651|2201100|Acadiana Regional Development District 2--Acadia & Vermilion Parishes PUMA|4736708663|960634119|G6120|S|2707069323163|46045|Lafayette, LA Urban Area|417506929|532069|G3500|S|9801413|27415
217704485015651|2201100|Acadiana Regional Development District 2--Acadia & Vermilion Parishes PUMA|4736708663|960634119|G6120|S|27070100835213|73639|Rayne, LA Urban Area|12315531|0|G3500|S|12315531|0
217704485236109|2201201|Acadiana Regional Development District 3--Lafayette Parish (North) PUMA|453155467|582394|G6120|S||||||||257712546|582394
217704485236109|2201201|Acadiana Regional Development District 3--Lafayette Parish (North) PUMA|453155467|582394|G6120|S|2707069323163|46045|Lafayette, LA Urban Area|417506929|532069|G3500|S|195442921|0
2177029550466800|2201202|Acadiana Regional Development District 4--Lafayette Parish (South) PUMA|243102144|566733|G6120|S||||||||62859887|62079
2177029550466800|2201202|Acadiana Regional Development District 4--Lafayette Parish (South) PUMA|243102144|566733|G6120|S|2707069323163|46045|Lafayette, LA Urban Area|417506929|532069|G3500|S|180242257|504654
217704485015650|2201300|Acadiana Regional Development District 5--Iberia & St. Martin Parishes PUMA|3395952329|1387356633|G6120|S||||||||3226375217|1385552667
217704485015650|2201300|Acadiana Regional Development District 5--Iberia & St. Martin Parishes PUMA|3395952329|1387356633|G6120|S|27070402080131|00037|Abbeville, LA Urban Area|28823510|340389|G3500|S|1178308|0
217704485015650|2201300|Acadiana Regional Development District 5--Iberia & St. Martin Parishes PUMA|3395952329|1387356633|G6120|S|270704485566394|09801|Breaux Bridge, LA Urban Area|55075902|797786|G3500|S|55075902|797786
217704485015650|2201300|Acadiana Regional Development District 5--Iberia & St. Martin Parishes PUMA|3395952329|1387356633|G6120|S|2707069323162|42805|Jeanerette, LA Urban Area|7332330|155296|G3500|S|6929203|155296
217704485015650|2201300|Acadiana Regional Development District 5--Iberia & St. Martin Parishes PUMA|3395952329|1387356633|G6120|S|2707069323163|46045|Lafayette, LA Urban Area|417506929|532069|G3500|S|31460541|0
217704485015650|2201300|Acadiana Regional Development District 5--Iberia & St. Martin Parishes PUMA|3395952329|1387356633|G6120|S|2707032391317830|62434|New Iberia, LA Urban Area|64278368|701477|G3500|S|64278368|701477
217704485015650|2201300|Acadiana Regional Development District 5--Iberia & St. Martin Parishes PUMA|3395952329|1387356633|G6120|S|2707073065267|77824|St. Martinville, LA Urban Area|10654790|149407|G3500|S|10654790|149407
217704484958155|2201400|Capital Region Planning Commission 1--Baton Rouge Metropolitan Area (West) PUMA|5761558149|269883348|G6120|S||||||||5648281409|253322062
217704484958155|2201400|Capital Region Planning Commission 1--Baton Rouge Metropolitan Area (West) PUMA|5761558149|269883348|G6120|S|2707053994012|05680|Baton Rouge, LA Urban Area|1026517587|11310643|G3500|S|94314214|4203730
217704484958155|2201400|Capital Region Planning Commission 1--Baton Rouge Metropolitan Area (West) PUMA|5761558149|269883348|G6120|S|2707070542712|63001|New Roads, LA Urban Area|18962526|12357556|G3500|S|18962526|12357556
217704485236783|2201501|Capital Region Planning Commission 4--East Baton Rouge Parish (North) PUMA|721561646|13853775|G6120|S||||||||549817690|13804666
217704485236783|2201501|Capital Region Planning Commission 4--East Baton Rouge Parish (North) PUMA|721561646|13853775|G6120|S|2707053994012|05680|Baton Rouge, LA Urban Area|1026517587|11310643|G3500|S|142299276|49109
217704485236783|2201501|Capital Region Planning Commission 4--East Baton Rouge Parish (North) PUMA|721561646|13853775|G6120|S|2707032391317835|98061|Zachary, LA Urban Area|29444680|0|G3500|S|29444680|0
217704485233636|2201502|Capital Region Planning Commission 3--Baton Rouge City (North) PUMA|128929239|11736154|G6120|S||||||||21115887|8371821
217704485233636|2201502|Capital Region Planning Commission 3--Baton Rouge City (North) PUMA|128929239|11736154|G6120|S|2707053994012|05680|Baton Rouge, LA Urban Area|1026517587|11310643|G3500|S|107813352|3364333
2177029550310652|2201503|Capital Region Planning Commission 8--Baton Rouge City (South) PUMA|149275737|9753298|G6120|S||||||||29170823|8541138
2177029550310652|2201503|Capital Region Planning Commission 8--Baton Rouge City (South) PUMA|149275737|9753298|G6120|S|2707053994012|05680|Baton Rouge, LA Urban Area|1026517587|11310643|G3500|S|120104914|1212160
2177029550310656|2201504|Capital Region Planning Commission 2--East Baton Rouge Parish (South) PUMA|179978271|3100429|G6120|S||||||||58517264|2600764
2177029550310656|2201504|Capital Region Planning Commission 2--East Baton Rouge Parish (South) PUMA|179978271|3100429|G6120|S|2707053994012|05680|Baton Rouge, LA Urban Area|1026517587|11310643|G3500|S|121461007|499665
217704485237121|2201600|Capital Region Planning Commission 5--Ascension Parish PUMA|751016878|32969822|G6120|S||||||||501419474|30836489
217704485237121|2201600|Capital Region Planning Commission 5--Ascension Parish PUMA|751016878|32969822|G6120|S|2707053994012|05680|Baton Rouge, LA Urban Area|1026517587|11310643|G3500|S|234039814|1744418
217704485237121|2201600|Capital Region Planning Commission 5--Ascension Parish PUMA|751016878|32969822|G6120|S|2707058677495|24391|Donaldsonville, LA Urban Area|40529779|1506152|G3500|S|15557590|388915
217704485011672|2201700|Capital Region Planning Commission 6--Livingston & St. Helena Parishes PUMA|2736720196|114983179|G6120|S||||||||2522542897|114745951
217704485011672|2201700|Capital Region Planning Commission 6--Livingston & St. Helena Parishes PUMA|2736720196|114983179|G6120|S|2707053994012|05680|Baton Rouge, LA Urban Area|1026517587|11310643|G3500|S|206485010|237228
217704485011672|2201700|Capital Region Planning Commission 6--Livingston & St. Helena Parishes PUMA|2736720196|114983179|G6120|S|2707064773161|36514|Hammond, LA Urban Area|197927665|717662|G3500|S|7692289|0
217704485015554|2201800|Capital Region Planning Commission 7--Tangipahoa & Washington Parishes PUMA|3783476514|152830849|G6120|S||||||||3563443745|152036066
217704485015554|2201800|Capital Region Planning Commission 7--Tangipahoa & Washington Parishes PUMA|3783476514|152830849|G6120|S|27070282051922|08731|Bogalusa, LA Urban Area|28238846|77121|G3500|S|28238846|77121
217704485015554|2201800|Capital Region Planning Commission 7--Tangipahoa & Washington Parishes PUMA|3783476514|152830849|G6120|S|2707064773161|36514|Hammond, LA Urban Area|197927665|717662|G3500|S|190235376|717662
217704485015554|2201800|Capital Region Planning Commission 7--Tangipahoa & Washington Parishes PUMA|3783476514|152830849|G6120|S|2707073568818|53794|Mandeville--Covington, LA Urban Area|218412386|4456763|G3500|S|1558547|0
217704485234640|2201900|South Central Planning & Development Commission 1--River Parishes PUMA|1890890529|853849137|G6120|S||||||||1734056871|835813202
217704485234640|2201900|South Central Planning & Development Commission 1--River Parishes PUMA|1890890529|853849137|G6120|S|2707058677495|24391|Donaldsonville, LA Urban Area|40529779|1506152|G3500|S|13824277|1117237
217704485234640|2201900|South Central Planning & Development Commission 1--River Parishes PUMA|1890890529|853849137|G6120|S|2707032391317844|47778|Laplace--Lutcher--Gramercy, LA Urban Area|79770397|1571503|G3500|S|79770397|1571503
217704485234640|2201900|South Central Planning & Development Commission 1--River Parishes PUMA|1890890529|853849137|G6120|S|2707069612887|62677|New Orleans, LA Urban Area|620234257|56452769|G3500|S|63238984|15347195
217704485015648|2202000|South Central Planning & Development Commission 2--Lafourche & Assumption Parishes PUMA|3656581261|1104748468|G6120|S||||||||3493609249|1102609367
217704485015648|2202000|South Central Planning & Development Commission 2--Lafourche & Assumption Parishes PUMA|3656581261|1104748468|G6120|S|2707058677495|24391|Donaldsonville, LA Urban Area|40529779|1506152|G3500|S|11147912|0
217704485015648|2202000|South Central Planning & Development Commission 2--Lafourche & Assumption Parishes PUMA|3656581261|1104748468|G6120|S|2707058799254|32383|Galliano--Larose--Cut Off, LA Urban Area|48427017|949595|G3500|S|48427017|949595
217704485015648|2202000|South Central Planning & Development Commission 2--Lafourche & Assumption Parishes PUMA|3656581261|1104748468|G6120|S|2707052531241|40375|Houma, LA Urban Area|245761136|1621851|G3500|S|101011860|922364
217704485015648|2202000|South Central Planning & Development Commission 2--Lafourche & Assumption Parishes PUMA|3656581261|1104748468|G6120|S|27070326688564|59221|Morgan City, LA Urban Area|51105272|2337769|G3500|S|2385223|267142
217704485015649|2202100|South Central Planning & Development Commission 3--Terrebonne & St. Mary Parishes PUMA|4624931402|3668124600|G6120|S||||||||4415010036|3665196389
217704485015649|2202100|South Central Planning & Development Commission 3--Terrebonne & St. Mary Parishes PUMA|4624931402|3668124600|G6120|S|27070326688563|31303|Franklin, LA Urban Area|16048914|158097|G3500|S|16048914|158097
217704485015649|2202100|South Central Planning & Development Commission 3--Terrebonne & St. Mary Parishes PUMA|4624931402|3668124600|G6120|S|2707052531241|40375|Houma, LA Urban Area|245761136|1621851|G3500|S|144749276|699487
217704485015649|2202100|South Central Planning & Development Commission 3--Terrebonne & St. Mary Parishes PUMA|4624931402|3668124600|G6120|S|2707069323162|42805|Jeanerette, LA Urban Area|7332330|155296|G3500|S|403127|0
217704485015649|2202100|South Central Planning & Development Commission 3--Terrebonne & St. Mary Parishes PUMA|4624931402|3668124600|G6120|S|27070326688564|59221|Morgan City, LA Urban Area|51105272|2337769|G3500|S|48720049|2070627
217704485015644|2202201|Regional Planning Commission 1--St. Tammany Parish (Northwest) PUMA|1367329685|547525381|G6120|S||||||||1170927072|543241413
217704485015644|2202201|Regional Planning Commission 1--St. Tammany Parish (Northwest) PUMA|1367329685|547525381|G6120|S|2707073568818|53794|Mandeville--Covington, LA Urban Area|218412386|4456763|G3500|S|195300177|4270109
217704485015644|2202201|Regional Planning Commission 1--St. Tammany Parish (Northwest) PUMA|1367329685|547525381|G6120|S|2707073568819|82468|Slidell, LA Urban Area|136057723|8337825|G3500|S|1102436|13859
2177029550466801|2202202|Regional Planning Commission 2--St. Tammany Parish (Southeast) PUMA|821876955|100918890|G6120|S||||||||665368006|92408270
2177029550466801|2202202|Regional Planning Commission 2--St. Tammany Parish (Southeast) PUMA|821876955|100918890|G6120|S|2707073568818|53794|Mandeville--Covington, LA Urban Area|218412386|4456763|G3500|S|21553662|186654
2177029550466801|2202202|Regional Planning Commission 2--St. Tammany Parish (Southeast) PUMA|821876955|100918890|G6120|S|2707073568819|82468|Slidell, LA Urban Area|136057723|8337825|G3500|S|134955287|8323966
217704485237308|2202301|Regional Planning Commission 3--Jefferson Parish (North) PUMA|66562143|251113406|G6120|S||||||||0|243803528
217704485237308|2202301|Regional Planning Commission 3--Jefferson Parish (North) PUMA|66562143|251113406|G6120|S|2707069612887|62677|New Orleans, LA Urban Area|620234257|56452769|G3500|S|66562143|7309878
217704485235689|2202302|Regional Planning Commission 4--Jefferson Parish (Central) PUMA|61473013|1924394|G6120|S||||||||90521|1804365
217704485235689|2202302|Regional Planning Commission 4--Jefferson Parish (Central) PUMA|61473013|1924394|G6120|S|2707069612887|62677|New Orleans, LA Urban Area|620234257|56452769|G3500|S|61382492|120029
2177029550310654|2202303|Regional Planning Commission 5--Jefferson Parish (West Bank) PUMA|165007002|25006827|G6120|S||||||||65870304|12219713
2177029550310654|2202303|Regional Planning Commission 5--Jefferson Parish (West Bank) PUMA|165007002|25006827|G6120|S|2707069612887|62677|New Orleans, LA Urban Area|620234257|56452769|G3500|S|99136698|12787114
217704485235432|2202401|Regional Planning Commission 6--New Orleans City (Northeast) PUMA|327840996|450936097|G6120|S||||||||215508005|445607456
217704485235432|2202401|Regional Planning Commission 6--New Orleans City (Northeast) PUMA|327840996|450936097|G6120|S|2707069612887|62677|New Orleans, LA Urban Area|620234257|56452769|G3500|S|112332991|5328641
217704485233807|2202402|Regional Planning Commission 7--New Orleans City (Central) PUMA|42527020|799608|G6120|S|2707069612887|62677|New Orleans, LA Urban Area|620234257|56452769|G3500|S|42527020|799608
2177029550310657|2202403|Regional Planning Commission 8--New Orleans City (South) PUMA|68607269|15386365|G6120|S||||||||15533383|5681123
2177029550310657|2202403|Regional Planning Commission 8--New Orleans City (South) PUMA|68607269|15386365|G6120|S|2707069612887|62677|New Orleans, LA Urban Area|620234257|56452769|G3500|S|53073886|9705242
2177029550466799|2202501|Regional Planning Commission 9--St. Bernard, Jefferson (South) & Plaquemines Parishes PUMA|3484810960|9838035989|G6120|S||||||||3362830917|9832980927
2177029550466799|2202501|Regional Planning Commission 9--St. Bernard, Jefferson (South) & Plaquemines Parishes PUMA|3484810960|9838035989|G6120|S|2707069612887|62677|New Orleans, LA Urban Area|620234257|56452769|G3500|S|121980043|5055062
217704484286040|2300100|Northeast Maine--Aroostook, Washington & Northern Penobscot Counties PUMA|29532714751|2495465654|G6120|S||||||||29503855576|2495175280
217704484286040|2300100|Northeast Maine--Aroostook, Washington & Northern Penobscot Counties PUMA|29532714751|2495465654|G6120|S|27070121247640|40348|Houlton, ME Urban Area|6486809|0|G3500|S|6486809|0
