OID_ZCTA5_10|GEOID_ZCTA5_10|NAMELSAD_ZCTA5_10|AREALAND_ZCTA5_10|AREAWATER_ZCTA5_10|MTFCC_ZCTA5_10|CLASSFP_ZCTA5_10|FUNCSTAT_ZCTA5_10|OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|AREALAND_PART|AREAWATER_PART
221404258285885|56289|ZCTA5 56289|126767261|13032771|G6350|B5|S|221704258285729|56271|ZCTA5 56271|392972680|4109921|G6350|B5|S|3430005|64859
221404258285885|56289|ZCTA5 56289|126767261|13032771|G6350|B5|S|221704258285799|56279|ZCTA5 56279|160008212|7365334|G6350|B5|S|3681292|0
221404258285885|56289|ZCTA5 56289|126767261|13032771|G6350|B5|S|221704258285885|56289|ZCTA5 56289|132940283|13797557|G6350|B5|S|119655964|12962136
221404258285885|56289|ZCTA5 56289|126767261|13032771|G6350|B5|S|221704258286124|56316|ZCTA5 56316|349267736|11039412|G6350|B5|S|0|5776
221404258285888|56291|ZCTA5 56291|174844875|409643|G6350|B5|S|221704258285646|56264|ZCTA5 56264|333753429|271731|G6350|B5|S|6738877|0
221404258285888|56291|ZCTA5 56291|174844875|409643|G6350|B5|S|221704258285805|56280|ZCTA5 56280|177564884|254901|G6350|B5|S|5272587|9043
221404258285888|56291|ZCTA5 56291|174844875|409643|G6350|B5|S|221704258285888|56291|ZCTA5 56291|171050390|405638|G6350|B5|S|162833411|400600
221404258285891|56292|ZCTA5 56292|154213978|408376|G6350|B5|S|221704258285326|56214|ZCTA5 56214|164067357|867025|G6350|B5|S|665772|0
221404258285891|56292|ZCTA5 56292|154213978|408376|G6350|B5|S|221704258285617|56258|ZCTA5 56258|501985944|1190996|G6350|B5|S|314809|1321
221404258285891|56292|ZCTA5 56292|154213978|408376|G6350|B5|S|221704258285636|56263|ZCTA5 56263|132389088|817592|G6350|B5|S|1712250|0
