OID_PUMA5_20|GEOID_PUMA5_20|NAMELSAD_PUMA5_20|AREALAND_PUMA5_20|AREAWATER_PUMA5_20|MTFCC_PUMA5_20|FUNCSTAT_PUMA5_20|OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|AREALAND_PART|AREAWATER_PART
217704485962288|3603203|Nassau County (East Central)--Oyster Bay Town (Central) PUMA|59119034|71978|G6120|S|221704257877412|11801|ZCTA5 11801|17287857|35820|G6350|B5|S|17186005|35820
217704485962288|3603203|Nassau County (East Central)--Oyster Bay Town (Central) PUMA|59119034|71978|G6120|S|221704257877413|11803|ZCTA5 11803|15953663|27297|G6350|B5|S|15953663|27297
217704485962288|3603203|Nassau County (East Central)--Oyster Bay Town (Central) PUMA|59119034|71978|G6120|S|221704257877414|11804|ZCTA5 11804|7305864|8861|G6350|B5|S|7305864|8861
217704485962300|3603204|Nassau County (West Central)--North Hempstead Town (South) PUMA|39063570|66036|G6120|S|221704257873464|11001|ZCTA5 11001|5711668|34951|G6350|B5|S|666275|0
217704485962300|3603204|Nassau County (West Central)--North Hempstead Town (South) PUMA|39063570|66036|G6120|S|221704257873801|11040|ZCTA5 11040|12455623|66036|G6350|B5|S|10695507|66036
217704485962300|3603204|Nassau County (West Central)--North Hempstead Town (South) PUMA|39063570|66036|G6120|S|221704257873803|11042|ZCTA5 11042|1551548|0|G6350|B5|S|607659|0
217704485962300|3603204|Nassau County (West Central)--North Hempstead Town (South) PUMA|39063570|66036|G6120|S|221704257876206|11501|ZCTA5 11501|5269635|0|G6350|B5|S|4893799|0
217704485962300|3603204|Nassau County (West Central)--North Hempstead Town (South) PUMA|39063570|66036|G6120|S|221704257876210|11507|ZCTA5 11507|2736029|0|G6350|B5|S|2681836|0
217704485962300|3603204|Nassau County (West Central)--North Hempstead Town (South) PUMA|39063570|66036|G6120|S|221704257876244|11514|ZCTA5 11514|2345031|0|G6350|B5|S|2345031|0
217704485962300|3603204|Nassau County (West Central)--North Hempstead Town (South) PUMA|39063570|66036|G6120|S|221704257876522|11576|ZCTA5 11576|11930854|408899|G6350|B5|S|1019959|0
217704485962300|3603204|Nassau County (West Central)--North Hempstead Town (South) PUMA|39063570|66036|G6120|S|221704257876555|11577|ZCTA5 11577|7646731|0|G6350|B5|S|2649204|0
217704485962300|3603204|Nassau County (West Central)--North Hempstead Town (South) PUMA|39063570|66036|G6120|S|221704257876657|11590|ZCTA5 11590|17364346|40187|G6350|B5|S|9974776|0
217704485962300|3603204|Nassau County (West Central)--North Hempstead Town (South) PUMA|39063570|66036|G6120|S|221704257876672|11596|ZCTA5 11596|3427672|0|G6350|B5|S|3427672|0
217704485962300|3603204|Nassau County (West Central)--North Hempstead Town (South) PUMA|39063570|66036|G6120|S|221704257877412|11801|ZCTA5 11801|17287857|35820|G6350|B5|S|101852|0
217704485962312|3603205|Nassau County (West Central)--Hempstead Town (Northwest) PUMA|36765426|136832|G6120|S|221704257873464|11001|ZCTA5 11001|5711668|34951|G6350|B5|S|4382140|34951
217704485962312|3603205|Nassau County (West Central)--Hempstead Town (Northwest) PUMA|36765426|136832|G6120|S|221704257873546|11003|ZCTA5 11003|10685703|113541|G6350|B5|S|9412920|30398
217704485962312|3603205|Nassau County (West Central)--Hempstead Town (Northwest) PUMA|36765426|136832|G6120|S|221704257873601|11010|ZCTA5 11010|6229230|0|G6350|B5|S|6229230|0
217704485962312|3603205|Nassau County (West Central)--Hempstead Town (Northwest) PUMA|36765426|136832|G6120|S|221704257873801|11040|ZCTA5 11040|12455623|66036|G6350|B5|S|1067615|0
217704485962312|3603205|Nassau County (West Central)--Hempstead Town (Northwest) PUMA|36765426|136832|G6120|S|221704257876206|11501|ZCTA5 11501|5269635|0|G6350|B5|S|375836|0
217704485962312|3603205|Nassau County (West Central)--Hempstead Town (Northwest) PUMA|36765426|136832|G6120|S|221704257876269|11530|ZCTA5 11530|18739436|71483|G6350|B5|S|14564415|71483
217704485962312|3603205|Nassau County (West Central)--Hempstead Town (Northwest) PUMA|36765426|136832|G6120|S|221704257876300|11552|ZCTA5 11552|9050254|681538|G6350|B5|S|240516|0
217704485962312|3603205|Nassau County (West Central)--Hempstead Town (Northwest) PUMA|36765426|136832|G6120|S|221704257876600|11580|ZCTA5 11580|10068249|40010|G6350|B5|S|492754|0
217704485962240|3603206|Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA|40793418|796040|G6120|S|221704257876261|11520|ZCTA5 11520|13105763|1284663|G6350|B5|S|12099896|757064
217704485962240|3603206|Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA|40793418|796040|G6120|S|221704257876269|11530|ZCTA5 11530|18739436|71483|G6350|B5|S|4175021|0
217704485962240|3603206|Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA|40793418|796040|G6120|S|221704257876284|11549|ZCTA5 11549|621045|0|G6350|B5|S|621045|0
217704485962240|3603206|Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA|40793418|796040|G6120|S|221704257876293|11550|ZCTA5 11550|10901109|12386|G6350|B5|S|9417493|12386
217704485962240|3603206|Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA|40793418|796040|G6120|S|221704257876302|11553|ZCTA5 11553|8386622|0|G6350|B5|S|8386622|0
217704485962240|3603206|Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA|40793418|796040|G6120|S|221704257876328|11556|ZCTA5 11556|182525|0|G6350|B5|S|182525|0
217704485962240|3603206|Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA|40793418|796040|G6120|S|221704257876507|11575|ZCTA5 11575|4608137|26590|G6350|B5|S|4342473|26590
217704485962240|3603206|Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA|40793418|796040|G6120|S|221704257876657|11590|ZCTA5 11590|17364346|40187|G6350|B5|S|1568343|0
217704485962301|3603207|Nassau County (Central)--Hempstead Town (Northeast) PUMA|43417980|189581|G6120|S|221704257876327|11554|ZCTA5 11554|16324393|61309|G6350|B5|S|16324393|61309
217704485962301|3603207|Nassau County (Central)--Hempstead Town (Northeast) PUMA|43417980|189581|G6120|S|221704257876657|11590|ZCTA5 11590|17364346|40187|G6350|B5|S|4520312|40187
217704485962301|3603207|Nassau County (Central)--Hempstead Town (Northeast) PUMA|43417980|189581|G6120|S|221704257876800|11714|ZCTA5 11714|10942915|0|G6350|B5|S|1299958|0
217704485962301|3603207|Nassau County (Central)--Hempstead Town (Northeast) PUMA|43417980|189581|G6120|S|221704257877238|11756|ZCTA5 11756|14320539|64664|G6350|B5|S|14297176|64664
217704485962301|3603207|Nassau County (Central)--Hempstead Town (Northeast) PUMA|43417980|189581|G6120|S|221704257877370|11783|ZCTA5 11783|9173476|91257|G6350|B5|S|1944949|0
217704485962301|3603207|Nassau County (Central)--Hempstead Town (Northeast) PUMA|43417980|189581|G6120|S|221704257877400|11793|ZCTA5 11793|25529176|4756441|G6350|B5|S|5031192|23421
217704485961313|3603208|Nassau County (Southeast)--Oyster Bay Town (South) PUMA|52853274|184138301|G6120|S|||||||||1333474|165922786
217704485961313|3603208|Nassau County (Southeast)--Oyster Bay Town (South) PUMA|52853274|184138301|G6120|S|221704257876800|11714|ZCTA5 11714|10942915|0|G6350|B5|S|2079967|0
217704485961313|3603208|Nassau County (Southeast)--Oyster Bay Town (South) PUMA|52853274|184138301|G6120|S|221704257877123|11735|ZCTA5 11735|27806419|10630|G6350|B5|S|9435670|10630
217704485961313|3603208|Nassau County (Southeast)--Oyster Bay Town (South) PUMA|52853274|184138301|G6120|S|221704257877295|11758|ZCTA5 11758|31055838|18040074|G6350|B5|S|31047209|18040074
217704485961313|3603208|Nassau County (Southeast)--Oyster Bay Town (South) PUMA|52853274|184138301|G6120|S|221704257877302|11762|ZCTA5 11762|8339991|164811|G6350|B5|S|8339991|164811
217704485961313|3603208|Nassau County (Southeast)--Oyster Bay Town (South) PUMA|52853274|184138301|G6120|S|221704257877370|11783|ZCTA5 11783|9173476|91257|G6350|B5|S|616963|0
217704485962239|3603209|Nassau County (Central)--Hempstead Town (East Central) PUMA|44338667|5497836|G6120|S|221704257876261|11520|ZCTA5 11520|13105763|1284663|G6350|B5|S|1005867|527599
217704485962239|3603209|Nassau County (Central)--Hempstead Town (East Central) PUMA|44338667|5497836|G6120|S|221704257876414|11566|ZCTA5 11566|14071637|2520428|G6350|B5|S|14071637|2520428
217704485962239|3603209|Nassau County (Central)--Hempstead Town (East Central) PUMA|44338667|5497836|G6120|S|221704257876797|11710|ZCTA5 11710|12598269|1650205|G6350|B5|S|12598269|1650205
217704485962239|3603209|Nassau County (Central)--Hempstead Town (East Central) PUMA|44338667|5497836|G6120|S|221704257877370|11783|ZCTA5 11783|9173476|91257|G6350|B5|S|6611564|91257
217704485962239|3603209|Nassau County (Central)--Hempstead Town (East Central) PUMA|44338667|5497836|G6120|S|221704257877400|11793|ZCTA5 11793|25529176|4756441|G6350|B5|S|10051330|708347
217704485962221|3603210|Nassau County (South Central)--Hempstead Town (Southeast) PUMA|72452345|50261999|G6120|S|||||||||19728532|41327054
217704485962221|3603210|Nassau County (South Central)--Hempstead Town (Southeast) PUMA|72452345|50261999|G6120|S|221704257876238|11510|ZCTA5 11510|10753591|1557825|G6350|B5|S|10753591|1557825
217704485962221|3603210|Nassau County (South Central)--Hempstead Town (Southeast) PUMA|72452345|50261999|G6120|S|221704257876293|11550|ZCTA5 11550|10901109|12386|G6350|B5|S|1249801|0
217704485962221|3603210|Nassau County (South Central)--Hempstead Town (Southeast) PUMA|72452345|50261999|G6120|S|221704257876332|11558|ZCTA5 11558|3845110|956301|G6350|B5|S|3845110|956301
217704485962221|3603210|Nassau County (South Central)--Hempstead Town (Southeast) PUMA|72452345|50261999|G6120|S|221704257876335|11559|ZCTA5 11559|10769885|2607063|G6350|B5|S|350|186911
217704485962221|3603210|Nassau County (South Central)--Hempstead Town (Southeast) PUMA|72452345|50261999|G6120|S|221704257876358|11561|ZCTA5 11561|10390887|1578753|G6350|B5|S|4361683|694784
217704485962221|3603210|Nassau County (South Central)--Hempstead Town (Southeast) PUMA|72452345|50261999|G6120|S|221704257876380|11563|ZCTA5 11563|6019823|0|G6350|B5|S|8009|0
217704485962221|3603210|Nassau County (South Central)--Hempstead Town (Southeast) PUMA|72452345|50261999|G6120|S|221704257876426|11569|ZCTA5 11569|724083|0|G6350|B5|S|724083|0
217704485962221|3603210|Nassau County (South Central)--Hempstead Town (Southeast) PUMA|72452345|50261999|G6120|S|221704257876462|11570|ZCTA5 11570|9293740|227333|G6350|B5|S|8719665|220954
217704485962221|3603210|Nassau County (South Central)--Hempstead Town (Southeast) PUMA|72452345|50261999|G6120|S|221704257876477|11572|ZCTA5 11572|12349203|1284129|G6350|B5|S|12349203|1284129
217704485962221|3603210|Nassau County (South Central)--Hempstead Town (Southeast) PUMA|72452345|50261999|G6120|S|221704257876507|11575|ZCTA5 11575|4608137|26590|G6350|B5|S|265664|0
217704485962221|3603210|Nassau County (South Central)--Hempstead Town (Southeast) PUMA|72452345|50261999|G6120|S|221704257876685|11598|ZCTA5 11598|5015148|256446|G6350|B5|S|0|9368
217704485962221|3603210|Nassau County (South Central)--Hempstead Town (Southeast) PUMA|72452345|50261999|G6120|S|221704257877400|11793|ZCTA5 11793|25529176|4756441|G6350|B5|S|10446654|4024673
217704485962306|3603211|Nassau County (West Central)--Hempstead Town (West Central) PUMA|31887797|816724|G6120|S|221704257873546|11003|ZCTA5 11003|10685703|113541|G6350|B5|S|1272783|83143
217704485962306|3603211|Nassau County (West Central)--Hempstead Town (West Central) PUMA|31887797|816724|G6120|S|221704257876293|11550|ZCTA5 11550|10901109|12386|G6350|B5|S|233815|0
217704485962306|3603211|Nassau County (West Central)--Hempstead Town (West Central) PUMA|31887797|816724|G6120|S|221704257876300|11552|ZCTA5 11552|9050254|681538|G6350|B5|S|8809738|681538
217704485962306|3603211|Nassau County (West Central)--Hempstead Town (West Central) PUMA|31887797|816724|G6120|S|221704257876331|11557|ZCTA5 11557|5281997|448763|G6350|B5|S|16029|0
217704485962306|3603211|Nassau County (West Central)--Hempstead Town (West Central) PUMA|31887797|816724|G6120|S|221704257876380|11563|ZCTA5 11563|6019823|0|G6350|B5|S|5501264|0
217704485962306|3603211|Nassau County (West Central)--Hempstead Town (West Central) PUMA|31887797|816724|G6120|S|221704257876388|11565|ZCTA5 11565|2922976|0|G6350|B5|S|2922976|0
217704485962306|3603211|Nassau County (West Central)--Hempstead Town (West Central) PUMA|31887797|816724|G6120|S|221704257876462|11570|ZCTA5 11570|9293740|227333|G6350|B5|S|574075|6379
217704485962306|3603211|Nassau County (West Central)--Hempstead Town (West Central) PUMA|31887797|816724|G6120|S|221704257876600|11580|ZCTA5 11580|10068249|40010|G6350|B5|S|9575495|40010
217704485962306|3603211|Nassau County (West Central)--Hempstead Town (West Central) PUMA|31887797|816724|G6120|S|221704257876614|11581|ZCTA5 11581|7053851|414322|G6350|B5|S|2981622|5654
217704485962222|3603212|Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA|43035998|13373344|G6120|S|||||||||0|6270658
217704485962222|3603212|Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA|43035998|13373344|G6120|S|221704257873820|11096|ZCTA5 11096|3197286|1661779|G6350|B5|S|3197286|1661779
217704485962222|3603212|Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA|43035998|13373344|G6120|S|221704257876215|11509|ZCTA5 11509|2176968|714210|G6350|B5|S|2176968|714210
217704485962222|3603212|Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA|43035998|13373344|G6120|S|221704257876247|11516|ZCTA5 11516|2382312|21931|G6350|B5|S|2382312|21931
217704485962222|3603212|Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA|43035998|13373344|G6120|S|221704257876253|11518|ZCTA5 11518|3616798|296136|G6350|B5|S|3616798|296136
217704485962222|3603212|Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA|43035998|13373344|G6120|S|221704257876331|11557|ZCTA5 11557|5281997|448763|G6350|B5|S|5265968|448763
217704485962222|3603212|Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA|43035998|13373344|G6120|S|221704257876335|11559|ZCTA5 11559|10769885|2607063|G6350|B5|S|10769535|2420152
217704485962222|3603212|Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA|43035998|13373344|G6120|S|221704257876358|11561|ZCTA5 11561|10390887|1578753|G6350|B5|S|6029204|883969
217704485962222|3603212|Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA|43035998|13373344|G6120|S|221704257876380|11563|ZCTA5 11563|6019823|0|G6350|B5|S|510550|0
217704485962222|3603212|Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA|43035998|13373344|G6120|S|221704257876614|11581|ZCTA5 11581|7053851|414322|G6350|B5|S|4072229|408668
217704485962222|3603212|Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA|43035998|13373344|G6120|S|221704257876685|11598|ZCTA5 11598|5015148|256446|G6350|B5|S|5015148|247078
217704485962215|3603301|Suffolk County (Northwest)--Huntington Town (North) PUMA|116421848|38207479|G6120|S|221704257876877|11721|ZCTA5 11721|6497630|3717596|G6350|B5|S|6497630|3717596
217704485962215|3603301|Suffolk County (Northwest)--Huntington Town (North) PUMA|116421848|38207479|G6120|S|221704257876928|11724|ZCTA5 11724|9999701|1264544|G6350|B5|S|9999701|1264544
217704485962215|3603301|Suffolk County (Northwest)--Huntington Town (North) PUMA|116421848|38207479|G6120|S|221704257877020|11731|ZCTA5 11731|21551685|0|G6350|B5|S|2741153|0
217704485962215|3603301|Suffolk County (Northwest)--Huntington Town (North) PUMA|116421848|38207479|G6120|S|221704257877153|11740|ZCTA5 11740|9486854|0|G6350|B5|S|6064307|0
217704485962215|3603301|Suffolk County (Northwest)--Huntington Town (North) PUMA|116421848|38207479|G6120|S|221704257877183|11743|ZCTA5 11743|66477469|7831764|G6350|B5|S|48983310|7831764
217704485962215|3603301|Suffolk County (Northwest)--Huntington Town (North) PUMA|116421848|38207479|G6120|S|221704257877193|11746|ZCTA5 11746|62456506|9518|G6350|B5|S|13075230|9518
217704485962215|3603301|Suffolk County (Northwest)--Huntington Town (North) PUMA|116421848|38207479|G6120|S|221704257877320|11768|ZCTA5 11768|39104606|29457057|G6350|B5|S|29060517|25384057
217704485962235|3603302|Suffolk County (Northwest)--Huntington Town (South) PUMA|127138098|0|G6120|S|221704257876930|11725|ZCTA5 11725|25148155|0|G6350|B5|S|5172794|0
217704485962235|3603302|Suffolk County (Northwest)--Huntington Town (South) PUMA|127138098|0|G6120|S|221704257876944|11729|ZCTA5 11729|16046648|9723|G6350|B5|S|18763|0
217704485962235|3603302|Suffolk County (Northwest)--Huntington Town (South) PUMA|127138098|0|G6120|S|221704257877020|11731|ZCTA5 11731|21551685|0|G6350|B5|S|18810532|0
217704485962235|3603302|Suffolk County (Northwest)--Huntington Town (South) PUMA|127138098|0|G6120|S|221704257877123|11735|ZCTA5 11735|27806419|10630|G6350|B5|S|378975|0
217704485962235|3603302|Suffolk County (Northwest)--Huntington Town (South) PUMA|127138098|0|G6120|S|221704257877153|11740|ZCTA5 11740|9486854|0|G6350|B5|S|3422547|0
217704485962235|3603302|Suffolk County (Northwest)--Huntington Town (South) PUMA|127138098|0|G6120|S|221704257877183|11743|ZCTA5 11743|66477469|7831764|G6350|B5|S|17494159|0
217704485962235|3603302|Suffolk County (Northwest)--Huntington Town (South) PUMA|127138098|0|G6120|S|221704257877193|11746|ZCTA5 11746|62456506|9518|G6350|B5|S|49107677|0
217704485962235|3603302|Suffolk County (Northwest)--Huntington Town (South) PUMA|127138098|0|G6120|S|221704257877203|11747|ZCTA5 11747|32622020|0|G6350|B5|S|32622020|0
217704485962235|3603302|Suffolk County (Northwest)--Huntington Town (South) PUMA|127138098|0|G6120|S|221704257877320|11768|ZCTA5 11768|39104606|29457057|G6350|B5|S|91605|0
217704485962235|3603302|Suffolk County (Northwest)--Huntington Town (South) PUMA|127138098|0|G6120|S|221704257877407|11798|ZCTA5 11798|12895342|8646|G6350|B5|S|19026|0
